terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito
301729,Terminal Jardim Britânia,Term. Jardim Britânia Ref.: Av. Pierre Renoir,-23.432142,-46.787093,onibus,municipal,existente,São Paulo,kml_42
301785,Terminal Jardim Britânia,Term. Jardim Britânia Ref.: Av. Pierre Renoir,-23.431538,-46.787191,onibus,municipal,existente,São Paulo,kml_42
301788,Terminal Jardim Britânia,,-23.431644,-46.787175,onibus,municipal,existente,São Paulo,kml_42
301789,Terminal Jardim Britânia,,-23.431805,-46.787148,onibus,municipal,existente,São Paulo,kml_42
301790,Terminal Jardim Britânia,,-23.431924,-46.787131,onibus,municipal,existente,São Paulo,kml_42
509026,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Plataforma A,-23.540692,-46.482933,onibus,municipal,existente,São Paulo,kml_82
614542,Terminal Barra Funda Lado Norte Plat. A,Term. Barra Funda Lado Norte Plat. A Ref.: Rua Gustav Willi Borghoff,-23.525149,-46.666532,onibus,municipal,existente,São Paulo,kml_77
614543,Terminal Barra Funda Lado Norte Plat. A,Term. Barra Funda Lado Norte Plat. A Ref.: Rua Gustav Willi Borghoff,-23.525157,-46.666352,onibus,municipal,existente,São Paulo,kml_77
614544,Terminal Barra Funda Lado Norte Plat. A,,-23.525172,-46.666195,onibus,municipal,existente,São Paulo,kml_77
614546,Terminal Barra Funda Lado Norte Plat. A,Term. Barra Funda Lado Norte Plat. A Ref.: Rua Gustav Willi Borghoff,-23.525176,-46.666035,onibus,municipal,existente,São Paulo,kml_77
614583,Terminal Barra Funda Lado Sul Plat. B,,-23.526276,-46.667270,onibus,municipal,existente,São Paulo,kml_77
810590,Terminal Metrô Belém (sul) Pl. D,,-23.543289,-46.589189,onibus,municipal,existente,São Paulo,kml_49
1211359,Terminal Metrô Butantã,,-23.571891,-46.708796,onibus,municipal,existente,São Paulo,kml_27
1211361,R. Mmdc Ref.: Terminal Butantã,,-23.572151,-46.709027,onibus,municipal,existente,São Paulo,kml_27
1211370,"R. Mmdc, 364 Ref.: Lateral Terminal Butantã",,-23.572251,-46.708867,onibus,municipal,existente,São Paulo,kml_27
1211373,Terminal Metrô Butantã,Term. Metrô Butantã Ref.: Acesso Av.dr. Vital Brasil,-23.571884,-46.708304,onibus,municipal,existente,São Paulo,kml_27
1211376,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av. Escola Politécnica,-23.552258,-46.732017,onibus,municipal,existente,São Paulo,kml_27
1211391,Terminal Metrô Butantã,Term. Metrô Butantã Ref.: Plataforma A - Acesso À R. Camargo,-23.571713,-46.709314,onibus,municipal,existente,São Paulo,kml_27
1211402,Terminal Morumbi,Term. Morumbi Ref.: Estação São Paulo Morumbi,-23.585720,-46.724003,onibus,municipal,existente,São Paulo,kml_27
1211404,Terminal Morumbi,,-23.585784,-46.723970,onibus,municipal,existente,São Paulo,kml_27
1211408,Terminal Morumbi,Term. Morumbi Ref.: São Paulo Morumbi,-23.585620,-46.724134,onibus,municipal,existente,São Paulo,kml_27
1313568,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Pmd 12,-23.475390,-46.670275,onibus,municipal,existente,São Paulo,kml_7
1707356,Terminal Campo Limpo,,-23.630478,-46.773613,onibus,municipal,existente,São Paulo,kml_52
1707357,Terminal Campo Limpo,,-23.631152,-46.772489,onibus,municipal,existente,São Paulo,kml_52
1707358,Terminal Campo Limpo,,-23.631557,-46.772434,onibus,municipal,existente,São Paulo,kml_52
1707359,Terminal Campo Limpo,,-23.631689,-46.772182,onibus,municipal,existente,São Paulo,kml_52
1707457,Terminal Campo Limpo,Term. Campo Limpo Ref.: Term. Campo Limpo - Interno,-23.631184,-46.772251,onibus,municipal,existente,São Paulo,kml_52
1903985,"Terminal Capelinha - Plat. 1, 1","Term. Capelinha - Plat. 1, 1 Ref.: Tcp - Plat. 1 - Pmd 2 (ts 6820-31)",-23.653826,-46.762466,onibus,municipal,existente,São Paulo,kml_50
1903986,"Terminal Capelinha - Plat. 3, 1","Term. Capelinha - Plat. 3, 1 Ref.: Tcp - Plat. 3 - Pmd 15 (ts 6815-10)",-23.654512,-46.762268,onibus,municipal,existente,São Paulo,kml_50
1903987,"Terminal Capelinha - Plat. 5, 1","Term. Capelinha - Plat. 5, 1 Ref.: Tcp - Plat. 5 - Pmd 24 (ts 6840-10)",-23.654555,-46.763113,onibus,municipal,existente,São Paulo,kml_50
1903988,"Terminal Capelinha - Plat. 5, 1","Term. Capelinha - Plat. 5, 1 Ref.: Tcp - Plat. 5 - Pmd 25 (tp 6007-10)",-23.654756,-46.762849,onibus,municipal,existente,São Paulo,kml_50
1903989,"Terminal Capelinha - Plat. 5, 1","Term. Capelinha - Plat. 5, 1 Ref.: Tcp - Plat. 5 - Pmd 26 (ts 6813-10)",-23.654977,-46.762546,onibus,municipal,existente,São Paulo,kml_50
1903990,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 29 (ts 677y-10)",-23.655161,-46.762576,onibus,municipal,existente,São Paulo,kml_50
1903991,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 30 (ts 6037-10)",-23.655102,-46.762640,onibus,municipal,existente,São Paulo,kml_50
1903992,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 31 (ts 6036-10)",-23.655036,-46.762720,onibus,municipal,existente,São Paulo,kml_50
1903993,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 32 (ts 6045-21)",-23.654974,-46.762815,onibus,municipal,existente,São Paulo,kml_50
1903994,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 33 (tp 6042-21)",-23.654900,-46.762903,onibus,municipal,existente,São Paulo,kml_50
1903995,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 34 (tp 6039-21)",-23.654810,-46.763015,onibus,municipal,existente,São Paulo,kml_50
1903996,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 35 (ts 6837-10)",-23.654732,-46.763113,onibus,municipal,existente,São Paulo,kml_50
1903997,"Terminal Capelinha - Desemb. Plat 6, 1","Term. Capelinha - Desemb. Plat 6, 1 Ref.: Tcp - Plat. 6 - Pmd 36 (ts 6818-10)",-23.654598,-46.763290,onibus,municipal,existente,São Paulo,kml_50
2009278,Terminal Vila Carrão - Plataforma A,Term. Vila Carrão - Plataforma A Ref.: Plat. A - Ponto 2,-23.558672,-46.522761,onibus,municipal,existente,São Paulo,kml_76
2009279,Terminal Vila Carrão - Plataforma A,Term. Vila Carrão - Plataforma A Ref.: Plat. A - Ponto 3,-23.558486,-46.523023,onibus,municipal,existente,São Paulo,kml_76
2113416,Terminal Casa Verde,,-23.496071,-46.662431,onibus,municipal,existente,São Paulo,kml_62
2113417,Terminal Casa Verde,Term. Casa Verde Ref.: Plataforma 2 - Pmv 5,-23.496312,-46.662501,onibus,municipal,existente,São Paulo,kml_62
2515290,"Terminal Metalúrgicos, 2463",Ref.: Rua Paulo Badi,-23.600700,-46.399646,onibus,municipal,existente,São Paulo,kml_2
2515448,"Terminal Metalúrgicos, 2742","Term. Metalúrgicos, 2742 Ref.: Rua Dos Pedreiros / Rua Primo Arcari",-23.602880,-46.397960,onibus,municipal,existente,São Paulo,kml_2
2515527,Terminal Metalúrgicos,,-23.602487,-46.398063,onibus,municipal,existente,São Paulo,kml_2
2515528,"Terminal Metalúrgicos, 2900","Term. Metalúrgicos, 2900 Ref.: Tp 3787-10",-23.602235,-46.398377,onibus,municipal,existente,São Paulo,kml_2
3014807,Terminal Grajaú,Term. Grajaú Ref.: Terminal Grajaú - Pmv 36,-23.736292,-46.696819,onibus,municipal,existente,São Paulo,kml_47
3014808,Terminal Grajaú,Term. Grajaú Ref.: Terminal Grajaú - Pmv 25,-23.737933,-46.697812,onibus,municipal,existente,São Paulo,kml_47
3014825,Terminal Grajaú,Term. Grajaú Ref.: Term. Grajau - Pmv 34,-23.736384,-46.696908,onibus,municipal,existente,São Paulo,kml_47
3014853,Terminal Grajaú,Term. Grajaú Ref.: Tp N638-11,-23.736234,-46.696771,onibus,municipal,existente,São Paulo,kml_47
3115223,Terminal Estação Cptm Guaianases Plat. A,,-23.543019,-46.415440,onibus,municipal,existente,São Paulo,kml_31
3115241,"Terminal Estação Cptm Guaianases Plat. B, 3",Ref.: Rua Meira Pena,-23.542998,-46.415420,onibus,municipal,existente,São Paulo,kml_31
3305881,Terminal Sacomã,,-23.602998,-46.602819,onibus,municipal,existente,São Paulo,kml_41
3305882,Terminal Sacomã - Plat. 5,Term. Sacomã - Plat. 5 Ref.: Rua Bom Pastor Com A Rua Silva Bueno,-23.602921,-46.602319,onibus,municipal,existente,São Paulo,kml_41
3305883,Terminal Sacomã - Plat. 6,,-23.603444,-46.602674,onibus,municipal,existente,São Paulo,kml_41
3305885,Terminal Sacomã - Plat. 6,,-23.602915,-46.602220,onibus,municipal,existente,São Paulo,kml_41
3305886,Terminal Sacomã - Plat. 7,,-23.602919,-46.602070,onibus,municipal,existente,São Paulo,kml_41
3305888,Terminal Sacomã - Plat. 7,Term. Sacomã - Plat. 7 Ref.: R. Bom Pastor,-23.603153,-46.602277,onibus,municipal,existente,São Paulo,kml_41
3305906,Terminal Sacomã - Plat. 5,Term. Sacomã - Plat. 5 Ref.: Rua Bom Pastor,-23.603251,-46.602606,onibus,municipal,existente,São Paulo,kml_41
3305908,Terminal Sacomã - Plat. 5,Term. Sacomã - Plat. 5 Ref.: Rua Bom Pastor,-23.602820,-46.602233,onibus,municipal,existente,São Paulo,kml_41
3305910,Terminal Sacomã - Plat. 6,Term. Sacomã - Plat. 6 Ref.: Rua Bom Pastor,-23.603176,-46.602450,onibus,municipal,existente,São Paulo,kml_41
3305911,Terminal Sacomã - Plat. 6,Term. Sacomã - Plat. 6 Ref.: Rua Bom Pastor,-23.603339,-46.602585,onibus,municipal,existente,São Paulo,kml_41
3305956,Terminal Sacomã - Plat. 7,,-23.603308,-46.602434,onibus,municipal,existente,São Paulo,kml_41
3407124,"Plat. Lateral Terminal Água Espraiada, 400",Ref.: Av. Das Nações Unidades/av. Chucri Zaidan -- Etec -- Sentido Jabaquara,-23.613613,-46.696662,onibus,municipal,existente,São Paulo,kml_57
3407130,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 2 - Pmd 4 (517j-10),-23.613618,-46.695232,onibus,municipal,existente,São Paulo,kml_57
3407145,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 2 - Pmd 3 (5701-10),-23.613582,-46.695367,onibus,municipal,existente,São Paulo,kml_57
3407147,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 1 - Pmd 1 (7245-21),-23.613678,-46.695510,onibus,municipal,existente,São Paulo,kml_57
3407148,Plat. Lateral Terminal Água Espraiada,Plat. Lateral Term. Água Espraiada Ref.: Tap - Plat. 4 - Pmd 7 (709a-10),-23.613208,-46.696368,onibus,municipal,existente,São Paulo,kml_57
3407149,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 1 - Pmd 2 (756a-10),-23.613726,-46.695305,onibus,municipal,existente,São Paulo,kml_57
3407150,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 3 - Pmd 6 (607m-10),-23.613468,-46.695504,onibus,municipal,existente,São Paulo,kml_57
3407177,Terminal Água Espraiada,Term. Água Espraiada Ref.: Tap - Plat. 3 - Pmd 5 (5106-21),-23.613498,-46.695389,onibus,municipal,existente,São Paulo,kml_57
3608994,Terminal Metrô Itaquera Pl. C,Term. Metrô Itaquera Pl. C Ref.: Plataforma C,-23.542588,-46.471127,onibus,municipal,existente,São Paulo,kml_18
3608998,Terminal Metrô Itaquera Pl. E,,-23.542902,-46.471274,onibus,municipal,existente,São Paulo,kml_18
3608999,Terminal Metrô Itaquera Pl. E,,-23.542865,-46.471085,onibus,municipal,existente,São Paulo,kml_18
3609000,Terminal Metrô Itaquera Pl. E,,-23.542834,-46.470920,onibus,municipal,existente,São Paulo,kml_18
3609005,Terminal Metrô Itaquera Pl. D,,-23.542867,-46.471337,onibus,municipal,existente,São Paulo,kml_18
3609006,Terminal Metrô Itaquera Pl. D,,-23.542831,-46.471129,onibus,municipal,existente,São Paulo,kml_18
3609007,Terminal Metrô Itaquera Pl. D,,-23.542779,-46.470829,onibus,municipal,existente,São Paulo,kml_18
3609008,Terminal A. E. Carvalho,,-23.517644,-46.475981,onibus,municipal,existente,São Paulo,kml_18
3609014,"Terminal A. E. Carvalho, 0",Term. A. E. Carvalho Ref.: Plat. 03,-23.517940,-46.475921,onibus,municipal,existente,São Paulo,kml_18
3609015,Terminal Metrô Itaquera Pl. D,Term. Metrô Itaquera Pl. D Ref.: Plataforma D,-23.542794,-46.470939,onibus,municipal,existente,São Paulo,kml_18
3609017,Terminal Metrô Itaquera Pl. C,Term. Metrô Itaquera Pl. C Ref.: Plataforma C,-23.542686,-46.471692,onibus,municipal,existente,São Paulo,kml_18
3609018,Terminal Metrô Itaquera Pl. E,,-23.542812,-46.470756,onibus,municipal,existente,São Paulo,kml_18
3609086,Terminal Metrô Itaquera Pl. E,,-23.542794,-46.470620,onibus,municipal,existente,São Paulo,kml_18
3609091,Terminal Metrô Itaquera Pl. A,Term. Metrô Itaquera Pl. A Ref.: Plataforma A,-23.541854,-46.470176,onibus,municipal,existente,São Paulo,kml_18
3609092,Terminal Metrô Itaquera Pl. A,,-23.542135,-46.471844,onibus,municipal,existente,São Paulo,kml_18
3609093,Terminal Metrô Itaquera Pl. A,,-23.542133,-46.471861,onibus,municipal,existente,São Paulo,kml_18
3609094,Terminal Metrô Itaquera Pl. B,Term. Metrô Itaquera Pl. B Ref.: Plataforma B,-23.542249,-46.470032,onibus,municipal,existente,São Paulo,kml_18
3609095,Terminal Metrô Itaquera Pl. B,,-23.542322,-46.470462,onibus,municipal,existente,São Paulo,kml_18
3609096,Terminal Metrô Itaquera Pl. B,,-23.542346,-46.470589,onibus,municipal,existente,São Paulo,kml_18
3609097,Terminal Metrô Itaquera Pl. B,,-23.542378,-46.470748,onibus,municipal,existente,São Paulo,kml_18
3609098,Terminal Metrô Itaquera Pl. B,,-23.542412,-46.470934,onibus,municipal,existente,São Paulo,kml_18
3609099,Terminal Metrô Itaquera Pl. B,,-23.542406,-46.471033,onibus,municipal,existente,São Paulo,kml_18
3609100,Terminal Metrô Itaquera Pl. B,,-23.542465,-46.471270,onibus,municipal,existente,São Paulo,kml_18
3609101,Terminal Metrô Itaquera Pl. B,,-23.542530,-46.471605,onibus,municipal,existente,São Paulo,kml_18
3609102,Terminal Metrô Itaquera Pl. C,Term. Metrô Itaquera Pl. C Ref.: Plataforma C,-23.542540,-46.470813,onibus,municipal,existente,São Paulo,kml_18
3609103,Terminal Metrô Itaquera Pl. C,,-23.542543,-46.470899,onibus,municipal,existente,São Paulo,kml_18
3609104,Terminal Metrô Itaquera Pl. C,,-23.542571,-46.471070,onibus,municipal,existente,São Paulo,kml_18
3609105,Terminal Metrô Itaquera Pl. C,,-23.542644,-46.471456,onibus,municipal,existente,São Paulo,kml_18
3609106,Terminal Metrô Itaquera Pl. D,Term. Metrô Itaquera Pl. D Ref.: Plataforma D,-23.542772,-46.470717,onibus,municipal,existente,São Paulo,kml_18
3609107,Terminal Metrô Itaquera Pl. D,,-23.542766,-46.470802,onibus,municipal,existente,São Paulo,kml_18
3609108,Terminal Metrô Itaquera Pl. A,,-23.541881,-46.470352,onibus,municipal,existente,São Paulo,kml_18
3609109,Terminal Metrô Itaquera Pl. A,,-23.541932,-46.470670,onibus,municipal,existente,São Paulo,kml_18
3609110,Terminal Metrô Itaquera Pl. A,,-23.541967,-46.470901,onibus,municipal,existente,São Paulo,kml_18
3609111,Terminal Metrô Itaquera Pl. A,,-23.541985,-46.470996,onibus,municipal,existente,São Paulo,kml_18
3609112,Terminal Metrô Itaquera Pl. A,,-23.542023,-46.471186,onibus,municipal,existente,São Paulo,kml_18
3609113,Terminal Metrô Itaquera Pl. A,,-23.542081,-46.471463,onibus,municipal,existente,São Paulo,kml_18
3609114,Terminal Metrô Itaquera Pl. A,,-23.542097,-46.471653,onibus,municipal,existente,São Paulo,kml_18
3609115,Terminal Metrô Itaquera Pl. A,,-23.542182,-46.471941,onibus,municipal,existente,São Paulo,kml_18
3609116,Terminal Metrô Itaquera Pl. A,,-23.542153,-46.471968,onibus,municipal,existente,São Paulo,kml_18
3609117,Terminal Metrô Itaquera Pl. B,,-23.542268,-46.470206,onibus,municipal,existente,São Paulo,kml_18
3609118,Terminal Metrô Itaquera Pl. B,,-23.542424,-46.471116,onibus,municipal,existente,São Paulo,kml_18
3609119,Terminal Metrô Itaquera Pl. B,,-23.542476,-46.471382,onibus,municipal,existente,São Paulo,kml_18
3609120,Terminal Metrô Itaquera Pl. B,,-23.542540,-46.471843,onibus,municipal,existente,São Paulo,kml_18
3609121,Terminal Metrô Itaquera Pl. B,,-23.542555,-46.471955,onibus,municipal,existente,São Paulo,kml_18
3609122,Terminal Metrô Itaquera Pl. C,,-23.542383,-46.469858,onibus,municipal,existente,São Paulo,kml_18
3609123,Terminal Metrô Itaquera Pl. C,,-23.542417,-46.470064,onibus,municipal,existente,São Paulo,kml_18
3609124,Terminal Metrô Itaquera Pl. C,,-23.542470,-46.470404,onibus,municipal,existente,São Paulo,kml_18
3609125,Terminal Metrô Itaquera Pl. C,,-23.542500,-46.470553,onibus,municipal,existente,São Paulo,kml_18
3609144,Terminal Metrô Itaquera Pl. E,,-23.542773,-46.470521,onibus,municipal,existente,São Paulo,kml_18
3609145,Terminal Metrô Itaquera Pl. D,,-23.542732,-46.470593,onibus,municipal,existente,São Paulo,kml_18
4011369,Terminal Vila Iara,,-23.546784,-46.761115,onibus,municipal,existente,São Paulo,
4011370,Terminal Vila Iara,,-23.546882,-46.761024,onibus,municipal,existente,São Paulo,
4011371,Terminal Vila Iara,,-23.546950,-46.760954,onibus,municipal,existente,São Paulo,
4011372,Terminal Vila Iara,,-23.547028,-46.760890,onibus,municipal,existente,São Paulo,
4203724,"Área De Apoio Do Terminal Jd. Ângela, 5700",Ref.: R. Agamenon Pereira Da Silva,-23.692865,-46.778350,onibus,municipal,existente,São Paulo,kml_87
4203777,"Área De Apoio Do Terminal Jd. Ângela, 5700","Área De Apoio Do Term. Jd. Ângela, 5700 Ref.: Estr. Do M'boi Mirim",-23.693092,-46.778676,onibus,municipal,existente,São Paulo,kml_87
4203781,"Área De Apoio Do Terminal Jd. Ângela, 5700","Área De Apoio Do Term. Jd. Ângela, 5700 Ref.: Plataforma Lado Interno",-23.692994,-46.778528,onibus,municipal,existente,São Paulo,kml_87
4503923,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 13 (6805-10 E N742-11),-23.643855,-46.733968,onibus,municipal,existente,São Paulo,kml_3
4504109,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 11 (tp 5119-22),-23.643870,-46.733656,onibus,municipal,existente,São Paulo,kml_3
4614831,Terminal Cptm José Bonifácio Pl 1,,-23.539377,-46.431216,onibus,municipal,existente,São Paulo,kml_22
4614906,Terminal Cptm José Bonifácio Pl 1,Term. Cptm José Bonifácio Pl 1 Ref.: Ruas João Piqueras E Silvia Marques Junior - A. Nagib Farah Mal,-23.539631,-46.431373,onibus,municipal,existente,São Paulo,kml_22
4814584,Terminal Lapa - Plataforma,Term. Lapa - Plataforma Ref.: Plataforma Administração,-23.520576,-46.699601,onibus,municipal,existente,São Paulo,kml_45
5614760,Terminal Parelheiros,,-23.828237,-46.726820,onibus,municipal,existente,São Paulo,kml_28
6009668,Terminal Metrô Patriarca (lado Norte),Term. Metrô Patriarca (lado Norte) Ref.: Term. Metrô Patriarca (lado Norte),-23.529981,-46.501316,onibus,municipal,existente,São Paulo,kml_34
6009670,Terminal Metrô Patriarca (lado Norte),,-23.529895,-46.501246,onibus,municipal,existente,São Paulo,kml_34
6009671,Terminal Metrô Patriarca (lado Norte),,-23.529797,-46.501186,onibus,municipal,existente,São Paulo,kml_34
6009672,Terminal Metrô Patriarca (lado Norte),,-23.529667,-46.501076,onibus,municipal,existente,São Paulo,kml_34
6009673,Terminal Metrô Patriarca (lado Norte),Term. Metrô Patriarca (lado Norte) Ref.: Term. Metrô Patriarca (lado Norte),-23.530113,-46.501021,onibus,municipal,existente,São Paulo,kml_34
6009674,Terminal Metrô Patriarca (lado Norte),,-23.529961,-46.500920,onibus,municipal,existente,São Paulo,kml_34
6009675,Terminal Metrô Patriarca (lado Norte),,-23.529788,-46.500797,onibus,municipal,existente,São Paulo,kml_34
6009728,Terminal Penha - Plat 1,,-23.518657,-46.546957,onibus,municipal,existente,São Paulo,kml_34
6311292,Terminal Metrô Vila Madalena,Term. Metrô Vila Madalena Ref.: Metrô Vila Madalena,-23.546992,-46.690250,onibus,municipal,existente,São Paulo,kml_37
6311317,Terminal Pinheiros - Pl 7,,-23.566696,-46.701869,onibus,municipal,existente,São Paulo,kml_37
6311318,Terminal Pinheiros - Pl 5,Term. Pinheiros - Pl 5 Ref.: Term. Pinheiros - Pl 5,-23.566123,-46.701950,onibus,municipal,existente,São Paulo,kml_37
6311322,Terminal Pinheiros - Pl 3,,-23.566084,-46.701753,onibus,municipal,existente,São Paulo,kml_37
6311324,Terminal Pinheiros - Pl 6,,-23.566641,-46.701661,onibus,municipal,existente,São Paulo,kml_37
6311325,Terminal Pinheiros - Pl 6,,-23.566273,-46.701971,onibus,municipal,existente,São Paulo,kml_37
6311326,Terminal Pinheiros - Pl 6,Term. Pinheiros - Pl 6 Ref.: Term.pinheiros - Pl 6,-23.566213,-46.702019,onibus,municipal,existente,São Paulo,kml_37
6311327,Terminal Pinheiros - Pl 5,,-23.566723,-46.701536,onibus,municipal,existente,São Paulo,kml_37
6311328,Terminal Pinheiros - Pl 5,,-23.566189,-46.701893,onibus,municipal,existente,São Paulo,kml_37
6311329,Terminal Pinheiros - Pl 5,,-23.566259,-46.701849,onibus,municipal,existente,São Paulo,kml_37
6311330,Terminal Pinheiros - Pl 4,,-23.566125,-46.701868,onibus,municipal,existente,São Paulo,kml_37
6311331,Terminal  Pinheiros - Pl 2,Term. Pinheiros - Pl 2,-23.566576,-46.701392,onibus,municipal,existente,São Paulo,kml_37
6311332,Terminal Pinheiros - Pl 4,,-23.566585,-46.701534,onibus,municipal,existente,São Paulo,kml_37
6311333,Terminal Pinheiros - Pl 4,,-23.566534,-46.701594,onibus,municipal,existente,São Paulo,kml_37
6311334,Terminal Pinheiros - Pl 4,,-23.566059,-46.701912,onibus,municipal,existente,São Paulo,kml_37
6311335,Terminal Pinheiros - Pl 3,,-23.566696,-46.701385,onibus,municipal,existente,São Paulo,kml_37
6311358,Terminal Pinheiros - Pl 1,Term. Pinheiros - Pl 1 Ref.: Term. Pinheiros - Pl 1,-23.566116,-46.701530,onibus,municipal,existente,São Paulo,kml_37
6311359,Terminal Pinheiros - Pl 1,,-23.566228,-46.701455,onibus,municipal,existente,São Paulo,kml_37
6311360,Terminal Pinheiros - Pl 1,,-23.566340,-46.701390,onibus,municipal,existente,São Paulo,kml_37
6311362,Terminal Pinheiros - Pl 1,,-23.566534,-46.701252,onibus,municipal,existente,São Paulo,kml_37
6311367,Terminal Pinheiros - Pl 3,,-23.566113,-46.701761,onibus,municipal,existente,São Paulo,kml_37
6311382,Terminal Pinheiros - Pl 7,,-23.566240,-46.702076,onibus,municipal,existente,São Paulo,kml_37
6714588,Terminal Bandeira,Term. Bandeira Ref.: Ponto Móvel 02,-23.549173,-46.639109,onibus,municipal,existente,São Paulo,kml_30
6714591,Terminal Amaral Gurgel,,-23.538547,-46.648454,onibus,municipal,existente,São Paulo,kml_79
6714592,Terminal Amaral Gurgel,,-23.538914,-46.648291,onibus,municipal,existente,São Paulo,kml_79
6714594,Terminal Amaral Gurgel,Term. Amaral Gurgel Ref.: Plataforma 03 Pmd-06,-23.539437,-46.647992,onibus,municipal,existente,São Paulo,kml_79
6714595,Terminal Amaral Gurgel,,-23.539411,-46.648311,onibus,municipal,existente,São Paulo,kml_79
6714639,Terminal Bandeira,Term. Bandeira Ref.: Tba - Plat. 5 - Pmd 10 (6505-10),-23.549591,-46.639342,onibus,municipal,existente,São Paulo,kml_30
7000087,Terminal Princesa Isabel,Term. Princesa Isabel Ref.: Rdos Guaianazes,-23.535010,-46.644399,onibus,municipal,existente,São Paulo,kml_79
7014477,Terminal Princesa Isabel,Term. Princesa Isabel Ref.: Av Rio Branco/ R Dos Guaianazes,-23.534652,-46.644478,onibus,municipal,existente,São Paulo,kml_79
7113150,Terminal Santana,,-23.502100,-46.624220,onibus,municipal,existente,São Paulo,kml_51
7113153,Terminal Santana,,-23.502788,-46.624244,onibus,municipal,existente,São Paulo,kml_51
7113172,Terminal Santana,Term. Santana Ref.: Rua Leite De Morais,-23.503012,-46.623689,onibus,municipal,existente,São Paulo,kml_51
7113173,Terminal Santana,Term. Santana Ref.: Terminal Metrô Santana - Plataforma 4,-23.502799,-46.623682,onibus,municipal,existente,São Paulo,kml_51
7206878,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 10",-23.654150,-46.710424,onibus,municipal,existente,São Paulo,kml_74
7206879,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 11 (tp 669a-10)",-23.654151,-46.710582,onibus,municipal,existente,São Paulo,kml_74
7206883,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 44 (6118-10)",-23.653975,-46.711615,onibus,municipal,existente,São Paulo,kml_74
7206889,"Terminal Sto. Amaro, 1","Term. Sto. Amaro, 1 Ref.: Tsa - Plat. 1 - Pmd 9 (6000-10)",-23.654207,-46.710110,onibus,municipal,existente,São Paulo,kml_74
7206916,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmv 12 (5154-10)",-23.654151,-46.710629,onibus,municipal,existente,São Paulo,kml_74
7206917,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 13 (709m-10)",-23.654152,-46.710677,onibus,municipal,existente,São Paulo,kml_74
7206919,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 14 (6091-10)",-23.654203,-46.711251,onibus,municipal,existente,São Paulo,kml_74
7206921,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 42 (6069-10)",-23.654008,-46.711884,onibus,municipal,existente,São Paulo,kml_74
7206922,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 41 (6027-10)",-23.654021,-46.711989,onibus,municipal,existente,São Paulo,kml_74
7504827,Terminal S. Mateus - Plat. D,Term. S. Mateus - Plat. D Ref.: Av Sapopemba/ Pc Felisberto Fernandes Da Silva,-23.613870,-46.476300,onibus,municipal,existente,São Paulo,kml_54
7612098,Terminal S. Miguel - Plat 02,,-23.491742,-46.434547,onibus,municipal,existente,São Paulo,kml_56
